PRODUCT_CATEGORY;REVENUE;STORE_LOCATION;TRANSACTION_DATE;TRANSACTION_TIME;TIME_BUCKET
Coffee;4.00;Hell's Kitchen;2023/06/21;12:01:50.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/13;07:40:02.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/16;09:10:52.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/02;09:01:49.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/02;12:22:12.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/05/02;10:05:22.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/27;08:39:57.000;01.Morning
Tea;4.00;Astoria;2023/05/27;08:46:30.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/02;09:24:38.000;01.Morning
Tea;4.00;Astoria;2023/05/02;12:18:13.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/13;07:39:10.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/26;07:51:59.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/02;17:14:19.000;01.Evening
Coffee;4.00;Astoria;2023/06/11;10:04:25.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/02;18:13:26.000;01.Evening
Coffee;4.00;Astoria;2023/06/03;13:03:03.000;02.Afternoon
Tea;4.00;Astoria;2023/06/03;12:08:42.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/03;12:04:54.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/03;11:11:53.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/17;07:59:31.000;01.Morning
Coffee;4.00;Astoria;2023/05/17;08:07:38.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/03;10:28:43.000;01.Morning
Coffee;4.00;Astoria;2023/05/17;09:29:44.000;01.Morning
Tea;4.00;Astoria;2023/06/20;08:01:07.000;01.Morning
Coffee;4.00;Astoria;2023/05/14;16:23:59.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/15;11:51:21.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/05;10:12:26.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/10;09:22:07.000;01.Morning
Coffee;4.00;Astoria;2023/06/03;13:06:00.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/19;18:03:22.000;01.Evening
Coffee;4.00;Astoria;2023/06/19;17:57:25.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/02;15:11:02.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/02;14:41:35.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/02;14:13:26.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/19;09:17:46.000;01.Morning
Coffee;4.00;Astoria;2023/06/02;13:23:20.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/19;09:26:48.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/17;11:21:21.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/02;11:18:37.000;01.Morning
Tea;4.00;Astoria;2023/05/17;11:57:01.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/02;08:14:13.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/16;17:05:52.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/18;10:47:14.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/10;16:00:44.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/05/10;15:42:45.000;02.Afternoon
Tea;4.00;Astoria;2023/06/18;11:22:30.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/04;16:15:22.000;01.Evening
Coffee;4.00;Astoria;2023/06/04;16:01:13.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/04;15:37:14.000;02.Afternoon
Tea;4.00;Astoria;2023/06/18;13:31:14.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/18;14:15:22.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/05/16;15:21:27.000;02.Afternoon
Tea;4.00;Astoria;2023/05/16;15:49:19.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/06/04;13:28:48.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/20;09:06:51.000;01.Morning
Tea;4.00;Astoria;2023/05/17;12:06:49.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/05/10;12:57:28.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/04;10:13:38.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/03;19:26:10.000;01.Evening
Coffee;4.00;Astoria;2023/06/04;15:59:05.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/10;12:18:01.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/20;08:39:40.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/03;16:28:21.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/25;13:59:11.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/03;14:38:36.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/03;13:43:11.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/04;18:22:45.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/20;08:02:39.000;01.Morning
Tea;4.00;Astoria;2023/06/20;13:52:11.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/19;08:53:26.000;01.Morning
Coffee;4.00;Astoria;2023/05/19;09:26:29.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/06;14:39:18.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/19;10:11:19.000;01.Morning
Coffee;4.00;Astoria;2023/06/06;15:56:14.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/19;07:21:21.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/30;07:07:11.000;01.Morning
Tea;4.00;Astoria;2023/06/26;07:10:46.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/29;16:57:40.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/06;16:51:22.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/05/19;18:03:22.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/06;17:59:25.000;01.Evening
Coffee;4.00;Astoria;2023/05/19;18:39:41.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/06;13:58:44.000;02.Afternoon
Tea;4.00;Astoria;2023/06/06;18:21:20.000;01.Evening
Coffee;4.00;Astoria;2023/06/06;19:11:51.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/09;10:17:58.000;01.Morning
Coffee;4.00;Astoria;2023/06/18;16:22:10.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/09;08:11:40.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/20;08:32:16.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/07;08:26:34.000;01.Morning
Tea;4.00;Astoria;2023/05/20;13:48:24.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/09;07:46:22.000;01.Morning
Coffee;4.00;Astoria;2023/06/18;10:26:52.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/28;12:37:43.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/07;08:57:59.000;01.Morning
Coffee;4.00;Astoria;2023/06/19;18:39:41.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/19;14:33:46.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/05;16:13:13.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/19;15:03:33.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/09;10:52:32.000;01.Morning
Coffee;4.00;Astoria;2023/06/05;17:26:24.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/08;14:25:24.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/05;18:22:45.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/18;10:24:43.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/19;16:21:30.000;01.Evening
Tea;4.00;Lower Manhattan;2023/06/06;07:06:54.000;01.Morning
Coffee;4.00;Astoria;2023/06/09;10:15:13.000;01.Morning
Coffee;4.00;Astoria;2023/06/01;12:09:11.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/10;16:01:12.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/18;12:41:05.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/06/01;09:00:12.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/01;08:35:26.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/31;16:56:50.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/07;12:26:42.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/18;18:55:02.000;01.Evening
Coffee;4.00;Astoria;2023/05/31;08:17:18.000;01.Morning
Coffee;4.00;Astoria;2023/06/06;12:03:26.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/09;19:39:15.000;01.Evening
Tea;4.00;Lower Manhattan;2023/05/19;08:19:15.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/09;18:41:25.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/30;13:23:54.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/09;09:48:08.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/09;17:31:32.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/02;09:26:52.000;01.Morning
Tea;4.00;Astoria;2023/06/16;11:18:37.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/13;08:29:29.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/02;10:55:08.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/09;13:00:49.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/13;10:02:03.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/09;11:01:08.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/09;10:50:10.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/10;12:18:01.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/02;12:53:16.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/13;10:04:24.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/02;13:46:16.000;02.Afternoon
Tea;4.00;Astoria;2023/05/13;08:23:13.000;01.Morning
Coffee;4.00;Astoria;2023/06/16;16:22:08.000;01.Evening
Tea;4.00;Astoria;2023/05/13;12:55:51.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/09;08:44:28.000;01.Morning
Coffee;4.00;Astoria;2023/06/02;15:18:50.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/09;08:35:01.000;01.Morning
Coffee;4.00;Astoria;2023/05/12;07:25:39.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/09;07:54:53.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/09;07:46:22.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/09;07:18:19.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/08;17:04:51.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/12;17:53:16.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/08;15:32:52.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/12;08:14:56.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/01;14:29:04.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/06/11;09:23:02.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/22;10:49:16.000;01.Morning
Coffee;4.00;Astoria;2023/05/11;11:15:12.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/22;10:07:19.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/10;18:36:56.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/11;14:42:21.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/16;08:07:30.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/11;16:56:50.000;01.Evening
Coffee;4.00;Astoria;2023/06/10;14:16:49.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/16;08:16:00.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/10;12:57:28.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/05/12;07:25:33.000;01.Morning
Coffee;4.00;Astoria;2023/06/17;08:07:38.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/10;10:45:58.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/25;06:30:31.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/10;09:19:33.000;01.Morning
Coffee;4.00;Astoria;2023/06/01;18:45:15.000;01.Evening
Coffee;4.00;Astoria;2023/06/10;09:02:04.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/10;08:43:25.000;01.Morning
Tea;4.00;Astoria;2023/06/10;08:22:58.000;01.Morning
Tea;4.00;Astoria;2023/06/01;19:15:15.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/22;06:02:55.000;01.Morning
Coffee;4.00;Astoria;2023/05/13;08:15:38.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/02;08:54:55.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/02;09:01:49.000;01.Morning
Coffee;4.00;Astoria;2023/06/05;13:51:56.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/15;09:04:05.000;01.Morning
Tea;4.00;Astoria;2023/06/18;07:15:29.000;01.Morning
Tea;4.00;Astoria;2023/06/03;15:53:38.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/18;07:28:23.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/06;13:58:41.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/15;11:28:33.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/18;08:08:52.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/06;08:30:19.000;01.Morning
Coffee;4.00;Astoria;2023/05/15;18:39:41.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/18;09:01:49.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/20;14:23:42.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/06/20;12:21:11.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/05;14:10:07.000;02.Afternoon
Tea;4.00;Astoria;2023/06/06;17:15:20.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/10;18:03:42.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/20;10:59:57.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/05;11:27:14.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/20;10:22:44.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/05;08:48:56.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/05;08:46:08.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/10;17:57:37.000;01.Evening
Tea;4.00;Astoria;2023/05/16;09:33:10.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/18;10:24:43.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/20;10:12:38.000;01.Morning
Tea;4.00;Astoria;2023/06/04;18:54:45.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/16;11:19:08.000;01.Morning
Tea;4.00;Astoria;2023/06/07;11:06:19.000;01.Morning
Tea;4.00;Astoria;2023/06/21;10:11:28.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/21;10:01:29.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/14;08:30:43.000;01.Morning
Tea;4.00;Astoria;2023/06/08;12:21:18.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/08;10:42:26.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/11;11:49:44.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/03;08:44:23.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/03;09:18:59.000;01.Morning
Coffee;4.00;Astoria;2023/06/17;10:14:01.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/03;10:26:39.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/17;11:23:55.000;01.Morning
Coffee;4.00;Astoria;2023/05/14;16:15:07.000;01.Evening
Tea;4.00;Astoria;2023/06/27;08:31:43.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/15;07:27:34.000;01.Morning
Coffee;4.00;Astoria;2023/06/21;08:17:18.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/07;10:42:18.000;01.Morning
Tea;4.00;Astoria;2023/05/11;08:42:04.000;01.Morning
Coffee;4.00;Astoria;2023/06/21;08:14:28.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/25;09:59:10.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/07;09:27:06.000;01.Morning
Tea;4.00;Astoria;2023/06/03;12:38:25.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/06/17;16:55:15.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/20;19:40:08.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/15;08:46:08.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/06;19:06:55.000;01.Evening
Tea;4.00;Lower Manhattan;2023/05/16;09:01:03.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/09;18:51:05.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/06/01;11:40:02.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/21;08:30:38.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/20;14:23:42.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/01;13:23:54.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/06;19:11:51.000;01.Evening
Coffee;4.00;Astoria;2023/06/01;13:34:12.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/24;11:38:43.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/10;12:02:46.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/10;13:37:52.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/20;09:51:18.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/10;16:00:44.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/06;17:59:25.000;01.Evening
Coffee;4.00;Astoria;2023/06/17;09:26:18.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/10;18:43:30.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/19;16:31:57.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/24;09:20:44.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/06;16:12:52.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/11;07:19:47.000;01.Morning
Tea;4.00;Astoria;2023/06/01;17:40:50.000;01.Evening
Coffee;4.00;Astoria;2023/05/19;09:16:37.000;01.Morning
Tea;4.00;Astoria;2023/06/11;08:54:28.000;01.Morning
Tea;4.00;Astoria;2023/05/19;07:48:53.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/11;10:36:09.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/11;11:02:13.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/11;15:27:10.000;02.Afternoon
Tea;4.00;Astoria;2023/06/08;19:22:06.000;01.Evening
Tea;4.00;Lower Manhattan;2023/05/14;10:14:51.000;01.Morning
Coffee;4.00;Astoria;2023/05/24;12:24:00.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/20;08:11:47.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/07;17:01:44.000;01.Evening
Tea;4.00;Astoria;2023/05/30;16:06:36.000;01.Evening
Coffee;4.00;Astoria;2023/05/14;10:47:13.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/24;08:54:30.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/07;18:43:25.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/23;14:04:20.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/08;15:49:36.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/07;14:40:35.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/31;08:48:00.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/23;06:59:40.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/02;07:16:35.000;01.Morning
Tea;4.00;Astoria;2023/06/09;07:15:09.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/31;09:06:33.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/09;08:46:00.000;01.Morning
Tea;4.00;Astoria;2023/05/22;16:22:01.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/06/17;09:55:38.000;01.Morning
Coffee;4.00;Astoria;2023/05/31;14:23:54.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/01;07:33:34.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/09;14:17:09.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/07;09:04:51.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/09;14:33:47.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/01;08:58:56.000;01.Morning
Coffee;4.00;Astoria;2023/05/21;10:47:13.000;01.Morning
Coffee;4.00;Astoria;2023/06/14;08:17:18.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/02;17:14:19.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/13;08:18:40.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/05/17;09:55:38.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/13;08:29:29.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/13;08:53:44.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/13;09:13:06.000;01.Morning
Coffee;4.00;Astoria;2023/05/16;16:09:46.000;01.Evening
Coffee;4.00;Astoria;2023/05/16;10:41:01.000;01.Morning
Coffee;4.00;Astoria;2023/06/03;11:05:55.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/16;08:59:11.000;01.Morning
Tea;4.00;Astoria;2023/06/13;11:10:15.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/13;12:01:59.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/03;11:58:19.000;01.Morning
Coffee;4.00;Astoria;2023/06/16;11:53:56.000;01.Morning
Tea;4.00;Astoria;2023/05/15;15:58:21.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/05/06;07:06:54.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/15;11:47:15.000;01.Morning
Tea;4.00;Astoria;2023/05/17;18:30:16.000;01.Evening
Coffee;4.00;Astoria;2023/05/15;09:26:48.000;01.Morning
Coffee;4.00;Astoria;2023/05/15;09:17:46.000;01.Morning
Coffee;4.00;Astoria;2023/05/15;08:53:26.000;01.Morning
Coffee;4.00;Astoria;2023/06/14;12:54:36.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/15;07:09:21.000;01.Morning
Coffee;4.00;Astoria;2023/06/03;15:04:39.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/14;16:23:59.000;01.Evening
Coffee;4.00;Astoria;2023/06/14;17:17:52.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/18;06:45:04.000;01.Morning
Tea;4.00;Astoria;2023/06/11;17:48:17.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/18;14:15:22.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/18;11:28:20.000;01.Morning
Coffee;4.00;Astoria;2023/06/11;19:57:02.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/05/06;13:49:50.000;02.Afternoon
Tea;4.00;Lower Manhattan;2023/06/12;07:25:33.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/16;14:19:57.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/02;13:19:09.000;02.Afternoon
Tea;4.00;Astoria;2023/05/23;16:55:01.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/17;08:34:52.000;01.Morning
Coffee;4.00;Astoria;2023/06/12;09:26:19.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/18;07:51:49.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/08;07:51:34.000;01.Morning
Coffee;4.00;Astoria;2023/05/17;16:54:45.000;01.Evening
Coffee;4.00;Hell's Kitchen;2023/05/17;15:56:49.000;02.Afternoon
Coffee;4.00;Astoria;2023/05/14;12:54:36.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/12;15:38:37.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/12;15:56:06.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/15;10:48:58.000;01.Morning
Coffee;4.00;Astoria;2023/05/17;10:10:35.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/05/23;13:29:52.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/02;15:34:48.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/02;15:56:30.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/23;12:01:49.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/06/02;16:41:26.000;01.Evening
Coffee;4.00;Astoria;2023/06/19;10:28:31.000;01.Morning
Coffee;4.00;Astoria;2023/05/31;08:14:28.000;01.Morning
Tea;4.00;Lower Manhattan;2023/06/03;13:22:09.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/31;06:59:40.000;01.Morning
Tea;4.00;Astoria;2023/05/26;16:54:57.000;01.Evening
Coffee;4.00;Astoria;2023/05/28;09:20:44.000;01.Morning
Tea;4.00;Astoria;2023/06/03;15:31:19.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/11;13:33:32.000;02.Afternoon
Coffee;4.00;Astoria;2023/06/03;15:33:20.000;02.Afternoon
Tea;4.00;Hell's Kitchen;2023/05/26;16:18:17.000;01.Evening
Coffee;4.00;Astoria;2023/05/30;11:38:59.000;01.Morning
Coffee;4.00;Astoria;2023/05/28;10:38:33.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/03;16:51:51.000;01.Evening
Tea;4.00;Hell's Kitchen;2023/05/30;09:06:33.000;01.Morning
Coffee;4.00;Astoria;2023/05/26;17:50:13.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/04;07:10:37.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/29;16:11:30.000;01.Evening
Coffee;4.00;Astoria;2023/05/29;15:26:04.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/28;14:25:40.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/12;08:59:57.000;01.Morning
Tea;4.00;Hell's Kitchen;2023/06/04;10:56:48.000;01.Morning
Tea;4.00;Lower Manhattan;2023/05/29;13:53:03.000;02.Afternoon
Coffee;4.00;Lower Manhattan;2023/05/10;06:59:36.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/06/04;10:58:51.000;01.Morning
Coffee;4.00;Hell's Kitchen;2023/06/04;11:01:26.000;01.Morning
Coffee;4.00;Lower Manhattan;2023/05/28;15:30:43.000;02.Afternoon
Tea;4.00;Astoria;2023/06/04;16:09:08.000;01.Evening
Coffee;4.00;Lower Manhattan;2023/06/01;07:03:30.000;01.Morning
Tea;4.00;Astoria;2023/06/01;19:07:40.000;01.Evening
Coffee;4.00;Astoria;2023/05/10;13:37:52.000;02.Afternoon
Coffee;4.00;Hell's Kitchen;2023/05/27;10:24:12.000;01.Morning
